kepid,kepoi_name,koi_disposition,tce_plnt_num,pca
3542222,K04137.01,FALSE POSITIVE,1,1026898096.5947728
4636565,K04138.01,FALSE POSITIVE,1,-2015289168.9311159
9956082,K04139.01,CONFIRMED,1,-1970093737.5470364
3241248,K04141.01,FALSE POSITIVE,1,-815885826.193481
9716302,K04142.01,FALSE POSITIVE,1,-1986734955.3631103
10294509,K04143.01,FALSE POSITIVE,1,-1729852608.2845066
3112129,K04144.01,FALSE POSITIVE,1,-301907610.37480325
3103212,K04145.01,FALSE POSITIVE,1,-2264217655.7455573
10000941,K04146.01,CONFIRMED,1,-1477579962.7414885
10000941,K04146.02,FALSE POSITIVE,2,-1981352599.8563702
8029197,K04147.01,FALSE POSITIVE,1,-1769889744.0166771
12257886,K04148.01,FALSE POSITIVE,1,-2255868363.901385
10875007,K04149.01,FALSE POSITIVE,1,-2336143259.513349
10875007,K04149.02,FALSE POSITIVE,2,-2467255235.529918
11465651,K04150.01,FALSE POSITIVE,1,-2473688830.9030848
5217574,K04151.01,FALSE POSITIVE,1,-1812500009.636303
7199060,K04152.01,FALSE POSITIVE,1,-1838630322.5208826
8439323,K04153.01,FALSE POSITIVE,1,311474730.19442195
5551228,K04154.02,FALSE POSITIVE,2,-2665666678.276708
5471271,K04155.01,FALSE POSITIVE,1,-2644856432.340666
5881120,K04156.01,FALSE POSITIVE,1,-2255167069.8786635
4548098,K04157.01,FALSE POSITIVE,1,-1792320523.5333035
4548098,K04157.02,FALSE POSITIVE,2,-1899804692.3353493
5306383,K04158.01,FALSE POSITIVE,1,-1531057033.1264048
6607644,K04159.01,CONFIRMED,1,-1154134320.807827
7610663,K04160.01,CONFIRMED,1,-1251127766.1345239
5565707,K04161.01,FALSE POSITIVE,1,-853065110.4035945
1293031,K04162.01,FALSE POSITIVE,1,-1499849392.1513963
6463499,K04163.01,FALSE POSITIVE,1,-2520565541.4944415
8254882,K04164.01,FALSE POSITIVE,1,-1219482208.4667954
6042031,K04165.01,FALSE POSITIVE,1,-786460554.6458324
4078311,K04166.01,FALSE POSITIVE,1,-1732912556.0913048
5475735,K04167.01,FALSE POSITIVE,1,-2483436401.48766
9402583,K04168.01,FALSE POSITIVE,1,-2131361945.6843722
7838675,K04169.01,CONFIRMED,1,-729657647.903893
8700537,K04170.01,FALSE POSITIVE,1,-2663732419.749867
10858785,K04171.01,FALSE POSITIVE,1,-1746970465.7303283
9640907,K04172.01,FALSE POSITIVE,1,-1566766646.8981607
9490653,K04173.01,FALSE POSITIVE,1,-1553452348.858746
3328027,K04174.01,FALSE POSITIVE,1,-2426393522.4068594
9640931,K04175.01,FALSE POSITIVE,1,-1793921430.8886166
9640962,K04177.01,FALSE POSITIVE,1,-1607485110.5516243
5197233,K04178.01,FALSE POSITIVE,1,-2146852564.7956223
10936786,K04179.01,FALSE POSITIVE,1,-1111373635.3435564
6938264,K04180.01,FALSE POSITIVE,1,-1115278915.2276525
9899315,K04181.01,FALSE POSITIVE,1,-2164096425.9954295
9541089,K04182.01,FALSE POSITIVE,1,-2765089226.2573147
10858737,K04183.01,FALSE POSITIVE,1,-1757041631.4876456
6752002,K04184.01,FALSE POSITIVE,1,-1274196478.459196
7257966,K04185.01,FALSE POSITIVE,1,279278057.2839146
9406892,K04186.01,FALSE POSITIVE,1,-2113460121.4343667
3124598,K04187.01,FALSE POSITIVE,1,-2334549890.647745
6879171,K04188.01,FALSE POSITIVE,1,-2090444776.1292307
9897364,K04189.01,CONFIRMED,1,-2533417702.194927
12505503,K04190.01,CONFIRMED,1,-2158876780.447818
3548639,K04191.01,FALSE POSITIVE,1,-2177847714.7392564
9828127,K04192.01,CONFIRMED,1,-2342558187.6212273
9828127,K04192.02,FALSE POSITIVE,2,-2576148476.5026026
9092496,K04193.01,FALSE POSITIVE,1,-2478953994.462103
5644412,K04194.01,CONFIRMED,1,-946363313.8062134
9959545,K04195.01,FALSE POSITIVE,1,-1960813610.633158
8179190,K04196.01,FALSE POSITIVE,1,-2484377748.910237
9777724,K04197.01,FALSE POSITIVE,1,-2052804324.5421658
9072639,K04198.01,FALSE POSITIVE,1,-1811167590.9647105
5340878,K04199.01,CONFIRMED,1,-537815457.2407476
5084171,K04202.01,CONFIRMED,1,-2541810654.9800344
3834317,K04203.01,FALSE POSITIVE,1,-2604777098.889292
10593535,K04204.01,CONFIRMED,1,-2485134342.4323287
3450040,K04205.01,FALSE POSITIVE,1,-1534027417.3615997
8487805,K04206.01,FALSE POSITIVE,1,-1756312593.9978411
9456281,K04207.01,FALSE POSITIVE,1,860176644.7642167
5129453,K04208.01,FALSE POSITIVE,1,-1844731127.7170966
7918478,K04209.01,FALSE POSITIVE,1,-2082409328.4614491
5078025,K04211.01,FALSE POSITIVE,1,-1660721900.5410383
5078025,K04211.02,FALSE POSITIVE,2,-1805473655.9596558
1724719,K04212.01,CONFIRMED,1,-2115331464.0120366
1724719,K04212.02,FALSE POSITIVE,2,-2402191591.388849
5632701,K04213.01,FALSE POSITIVE,1,-2367129124.004263
10549924,K04214.01,FALSE POSITIVE,1,-1004547698.5350499
9366617,K04215.01,CONFIRMED,1,-2533074299.5776033
6187341,K04216.01,FALSE POSITIVE,1,2202712703.4118075
4678919,K04219.01,FALSE POSITIVE,1,-1843549503.3720481
5563080,K04220.01,FALSE POSITIVE,1,-74269180.95434539
6364067,K04221.01,FALSE POSITIVE,1,-2626348341.6935973
9183378,K04222.01,CONFIRMED,1,-1536794169.5194364
1724513,K04224.01,FALSE POSITIVE,1,-1576995999.0011756
9535876,K04225.01,FALSE POSITIVE,1,-1729708424.9154274
9491832,K04226.01,FALSE POSITIVE,1,-2526655367.0238714
7816665,K04227.01,FALSE POSITIVE,1,-2109642045.68342
9535881,K04228.01,FALSE POSITIVE,1,1205532236.8860152
11616596,K04229.01,FALSE POSITIVE,1,-2516509343.044329
9872831,K04230.01,CONFIRMED,1,-2096038056.5324214
11509504,K04232.01,CONFIRMED,1,-2019056538.1187027
11611275,K04234.01,CONFIRMED,1,-2252647528.8538294
10794974,K04235.01,FALSE POSITIVE,1,-2086011701.4188004
7259249,K04237.01,FALSE POSITIVE,1,-617318264.4292309
9640924,K04239.01,FALSE POSITIVE,1,-1755005162.7966332
9593773,K04240.01,FALSE POSITIVE,1,-2413091657.794478
9285568,K04241.01,CONFIRMED,1,-1809161601.5430098
9514372,K04242.01,FALSE POSITIVE,1,-2522563331.328491
9777757,K04243.01,FALSE POSITIVE,1,-1823602344.9557474
5097454,K04244.01,FALSE POSITIVE,1,3903421322.863477
12737015,K04245.01,FALSE POSITIVE,1,-2546361440.3139944
5177859,K04246.01,CONFIRMED,1,-2056245164.013922
5177859,K04246.02,FALSE POSITIVE,2,-2166195985.9421616
4568117,K04248.01,FALSE POSITIVE,1,-1595093007.1401546
3650049,K04249.01,FALSE POSITIVE,1,-2598183191.530536
9641076,K04250.01,FALSE POSITIVE,1,-1920491695.2342129
8741470,K04251.01,FALSE POSITIVE,1,-1064159891.2744012
10525049,K04252.01,FALSE POSITIVE,1,-2215473745.4487267
8487645,K04254.01,FALSE POSITIVE,1,-1940127329.8547208
10407482,K04255.01,CONFIRMED,1,-2093038766.5035915
5817613,K04256.01,FALSE POSITIVE,1,-2445659174.658092
7901016,K04257.01,FALSE POSITIVE,1,-2589369619.0640125
7115925,K04258.01,FALSE POSITIVE,1,-2242760198.878365
5785279,K04259.01,FALSE POSITIVE,1,-1619894605.303193
7429287,K04260.03,FALSE POSITIVE,3,-2538424705.5757785
7429287,K04260.04,FALSE POSITIVE,4,-2648044694.71891
10526887,K04261.01,CONFIRMED,1,-1718889229.2635508
9641144,K04262.01,FALSE POSITIVE,1,-1754427130.9319706
8572168,K04263.01,FALSE POSITIVE,1,-1278349836.0211666
12509829,K04264.01,FALSE POSITIVE,1,-1245068970.0761085
7368137,K04265.01,FALSE POSITIVE,1,-2205800620.647726
9027841,K04266.01,FALSE POSITIVE,1,-2767556660.9498057
7450747,K04267.01,FALSE POSITIVE,1,-2147516109.6952715
7826620,K04268.01,CONFIRMED,1,-877324874.3213134
8890924,K04269.01,FALSE POSITIVE,1,-2371615933.1946025
8890924,K04269.02,FALSE POSITIVE,2,-2500229973.60315
5992210,K04271.01,FALSE POSITIVE,1,-1265004416.177097
9302543,K04272.01,FALSE POSITIVE,1,-1785358903.905293
9716028,K04273.01,FALSE POSITIVE,1,-2383923380.6592846
6223324,K04274.01,FALSE POSITIVE,1,-1884376442.7331085
3336845,K04275.01,FALSE POSITIVE,1,-55111246.71217219
6026924,K04276.01,CONFIRMED,1,-2545353058.3532
6525280,K04277.01,FALSE POSITIVE,1,-1773755852.621518
4861784,K04278.01,FALSE POSITIVE,1,-2361973914.882472
5876360,K04279.01,FALSE POSITIVE,1,3963461986.8115387
5026326,K04280.01,FALSE POSITIVE,1,-2038869711.5196366
11670599,K04282.01,FALSE POSITIVE,1,-1933802780.896448
10156055,K04284.01,FALSE POSITIVE,1,-1964193204.3126316
5024177,K04286.01,FALSE POSITIVE,1,-1685400867.3135178
11081504,K04287.01,FALSE POSITIVE,1,-2117463824.5068932
11081504,K04287.02,FALSE POSITIVE,2,-2349434523.949164
4548011,K04288.01,CONFIRMED,1,-2256909865.951834
4548011,K04288.02,FALSE POSITIVE,2,-2381225740.4246397
5868793,K04290.01,CONFIRMED,1,-2089317538.001503
10063208,K04292.01,CONFIRMED,1,-2404366749.1208634
5817533,K04293.01,FALSE POSITIVE,1,-2614708192.8759108
7681230,K04294.01,FALSE POSITIVE,1,3168273815.67059
7596240,K04295.01,CONFIRMED,1,-2367888312.8981447
7661893,K04296.01,FALSE POSITIVE,1,-1663532115.988939
12107008,K04297.01,FALSE POSITIVE,1,-2167989191.960254
2852941,K04298.01,FALSE POSITIVE,1,-2066134519.2260554
8508126,K04299.01,FALSE POSITIVE,1,-546611173.0661552
8507475,K04300.01,CONFIRMED,1,-1595907345.3729525
8773015,K04301.01,CONFIRMED,1,-2404283390.277912
8773015,K04301.02,FALSE POSITIVE,2,-2655615085.383505
6290935,K04302.01,FALSE POSITIVE,1,-2245868008.970197
12734396,K04303.01,FALSE POSITIVE,1,-2586664131.2698827
11612280,K04304.01,CONFIRMED,1,-2450557123.356377
8149484,K04306.01,FALSE POSITIVE,1,-1920828635.7936935
3558849,K04307.01,FALSE POSITIVE,1,-2694798832.9779844
11151677,K04308.01,FALSE POSITIVE,1,1957863683.4172547
11037128,K04309.01,FALSE POSITIVE,1,-1459607300.1863854
7103919,K04310.01,FALSE POSITIVE,1,-2202415019.000006
8645191,K04311.01,FALSE POSITIVE,1,-517135038.35922086
10722485,K04312.01,CONFIRMED,1,-2338258434.767205
8128067,K04314.01,FALSE POSITIVE,1,-2376876136.2022552
10342248,K04315.01,FALSE POSITIVE,1,-2159835832.9549546
9777290,K04316.01,FALSE POSITIVE,1,-2090706134.0272672
9286088,K04318.01,FALSE POSITIVE,1,-2362738312.794841
6289344,K04319.01,FALSE POSITIVE,1,-2181546485.4483438
5095082,K04320.01,FALSE POSITIVE,1,-2558140365.9587708
12418891,K04321.01,FALSE POSITIVE,1,-1829722506.2257617
5385410,K04323.01,FALSE POSITIVE,1,-2202005900.4267373
5385410,K04323.02,FALSE POSITIVE,2,-2592149892.2596054
9910942,K04324.01,FALSE POSITIVE,1,-2501282854.5119443
7749002,K04325.01,FALSE POSITIVE,1,-1361040339.9663773
10924340,K04326.01,FALSE POSITIVE,1,-719302187.5977464
5371777,K04327.01,CONFIRMED,1,-1976496799.5042741
12456063,K04329.01,FALSE POSITIVE,1,-2451178550.983915
5096053,K04331.01,FALSE POSITIVE,1,-598888467.4456228
8953414,K04332.01,FALSE POSITIVE,1,-2238438104.0971804
10140274,K04334.01,FALSE POSITIVE,1,-1926521492.0225983
10730070,K04335.01,CONFIRMED,1,-2264977836.354671
8573193,K04337.01,CONFIRMED,1,-2380961441.492242
9240664,K04338.01,FALSE POSITIVE,1,-1758001059.9053302
7281411,K04339.01,FALSE POSITIVE,1,-2478557457.2320905
6528141,K04340.01,FALSE POSITIVE,1,-2309482583.021728
6792908,K04341.01,FALSE POSITIVE,1,-2331155558.072596
7211879,K04342.01,FALSE POSITIVE,1,-357003825.50509393
8087812,K04343.01,FALSE POSITIVE,1,-2605073257.6987977
10534155,K04345.01,FALSE POSITIVE,1,-1213464532.6306543
9509343,K04346.01,FALSE POSITIVE,1,-2172617962.05607
3244792,K04347.01,CONFIRMED,1,-2054626618.2302816
11872139,K04350.01,FALSE POSITIVE,1,-2161639599.215505
2708221,K04352.01,FALSE POSITIVE,1,-2461581681.4759297
4571844,K04353.01,FALSE POSITIVE,1,-2258044551.5410748
5040223,K04354.01,FALSE POSITIVE,1,-2106295624.7186658
8459663,K04356.01,CONFIRMED,1,-2422734354.6370583
3550372,K04357.01,FALSE POSITIVE,1,-490790778.16213906
7191646,K04358.01,FALSE POSITIVE,1,-2620426389.953781
1575873,K04359.01,FALSE POSITIVE,1,-1263707784.2379992
10669994,K04360.01,CONFIRMED,1,-1844524057.6318624
7801070,K04361.01,FALSE POSITIVE,1,-1995420631.589439
9776794,K04363.01,FALSE POSITIVE,1,-2265638932.4716296
7427764,K04364.01,CONFIRMED,1,-2029029950.5177858
10647452,K04366.01,FALSE POSITIVE,1,-1232476340.7551153
4773392,K04367.01,FALSE POSITIVE,1,-2354586901.228326
5471489,K04368.01,FALSE POSITIVE,1,-2638842914.9943247
12407623,K04370.01,FALSE POSITIVE,1,-775016238.3115323
11444514,K04371.01,CONFIRMED,1,-2582196772.8371406
9702006,K04372.01,FALSE POSITIVE,1,-2194635236.2080264
6778008,K04373.01,FALSE POSITIVE,1,-1197559448.2033143
10991114,K04374.01,FALSE POSITIVE,1,-1658282616.818399
11969092,K04375.01,FALSE POSITIVE,1,-2767556978.294212
2570773,K04376.01,FALSE POSITIVE,1,-2232602984.886037
4945764,K04377.01,FALSE POSITIVE,1,-2497320368.6097393
7703910,K04379.01,FALSE POSITIVE,1,-2184555287.0778823
7777818,K04380.01,FALSE POSITIVE,1,-1958236288.6327672
9851360,K04381.01,FALSE POSITIVE,1,-2533601622.109519
6937529,K04382.01,CONFIRMED,1,-2210548506.3862066
9883606,K04383.01,CONFIRMED,1,-2053330927.1947286
9883606,K04383.02,FALSE POSITIVE,2,-2078115623.6748319
5860968,K04384.01,CONFIRMED,1,-2649693582.703237
3645438,K04385.01,FALSE POSITIVE,1,-2559326837.5470314
3645438,K04385.02,CONFIRMED,2,-2344265031.3529205
3645438,K04385.03,FALSE POSITIVE,3,-2564339130.957172
8480582,K04386.01,FALSE POSITIVE,1,-2345953253.122959
2830919,K04387.01,FALSE POSITIVE,1,-1993848433.5031948
9588822,K04388.01,FALSE POSITIVE,1,1613987354.5171385
9588822,K04388.02,FALSE POSITIVE,2,-2233087288.0717144
2997459,K04389.01,FALSE POSITIVE,1,-2424532810.2219257
8330207,K04390.01,FALSE POSITIVE,1,-1682668295.490539
6359926,K04391.01,FALSE POSITIVE,1,-2550002175.6764884
6629993,K04392.01,FALSE POSITIVE,1,-2640881956.003875
8324518,K04393.01,FALSE POSITIVE,1,-1790145541.680142
10427700,K04394.01,FALSE POSITIVE,1,76704394.95969467
3103473,K04395.01,FALSE POSITIVE,1,-1645511513.921431
3247503,K04397.01,FALSE POSITIVE,1,-915122551.5313723
5802637,K04398.01,FALSE POSITIVE,1,-2205943011.926715
8345384,K04399.01,FALSE POSITIVE,1,-1380774742.2496274
2831055,K04400.01,CONFIRMED,1,-1927031607.0150187
7703882,K04403.01,FALSE POSITIVE,1,-2210735093.3143644
10745365,K04405.01,FALSE POSITIVE,1,-2389253177.408803
5563937,K04406.01,FALSE POSITIVE,1,-1034953423.8777698
8396660,K04407.01,FALSE POSITIVE,1,-1286810139.135508
10736179,K04408.01,FALSE POSITIVE,1,-2041564630.9162436
5308537,K04409.01,FALSE POSITIVE,1,-2361694059.154312
6350882,K04410.01,FALSE POSITIVE,1,-2236935779.5009995
5281113,K04411.01,CONFIRMED,1,-2256679333.111695
7847104,K04412.01,FALSE POSITIVE,1,-1843300405.6178505
6891513,K04413.01,FALSE POSITIVE,1,-2285822668.899269
4579598,K04414.01,FALSE POSITIVE,1,-1614963256.6342814
7777522,K04415.01,FALSE POSITIVE,1,-2128290445.2860322
9597729,K04417.01,FALSE POSITIVE,1,-444746060.86140245
9597729,K04417.02,FALSE POSITIVE,2,-869658274.2869952
7582691,K04419.01,FALSE POSITIVE,1,1044675777.7144011
7031942,K04420.01,FALSE POSITIVE,1,-2112303550.8334658
9836563,K04421.01,FALSE POSITIVE,1,-2364257319.3539777
9836563,K04421.02,FALSE POSITIVE,2,-2545140470.0224757
3866536,K04423.01,FALSE POSITIVE,1,-2485109462.4888687
7046035,K04424.01,CONFIRMED,1,-2270126558.7907696
4679314,K04425.01,FALSE POSITIVE,1,-2320411105.1662498
4172805,K04427.01,FALSE POSITIVE,1,-2518245772.096164
5126182,K04428.01,FALSE POSITIVE,1,-2359161535.0989833
9642018,K04430.01,FALSE POSITIVE,1,547201095.4210441
9936080,K04431.01,FALSE POSITIVE,1,-2399906334.483991
9518651,K04433.01,FALSE POSITIVE,1,-2129624719.3688884
8278685,K04435.01,FALSE POSITIVE,1,-2497691616.9115977
8308260,K04436.01,FALSE POSITIVE,1,-771363679.5147334
8492101,K04437.01,FALSE POSITIVE,1,-1943728747.3892093
6343576,K04438.01,FALSE POSITIVE,1,-2286238625.8266835
9899630,K04439.01,FALSE POSITIVE,1,-2019246127.3468945
8416523,K04441.01,CONFIRMED,1,737225293.3658864
11124436,K04442.01,FALSE POSITIVE,1,-2543780102.7992682
5780855,K04443.01,FALSE POSITIVE,1,-2319479615.071115
11718389,K04444.01,FALSE POSITIVE,1,-2030844010.0494318
10329196,K04446.01,CONFIRMED,1,-2436738101.263325
10604592,K04447.01,FALSE POSITIVE,1,-1435955732.3485453
8429668,K04449.01,FALSE POSITIVE,1,-2318644881.9044566
7429240,K04450.01,CONFIRMED,1,-2540022565.1920505
10120548,K04451.01,FALSE POSITIVE,1,-2404148238.0331664
4474462,K04452.01,FALSE POSITIVE,1,-2440566372.270646
10729472,K04453.02,FALSE POSITIVE,2,-2115341014.7048469
9777200,K04455.01,FALSE POSITIVE,1,-1906528871.638037
3557560,K04456.01,FALSE POSITIVE,1,-2490774669.494191
12109267,K04457.01,FALSE POSITIVE,1,-2587270709.5514617
8652577,K04458.01,FALSE POSITIVE,1,-2267779900.076314
9947389,K04460.01,FALSE POSITIVE,1,-2574653305.999125
11912987,K04461.01,FALSE POSITIVE,1,-2343361268.2878532
6197344,K04463.01,FALSE POSITIVE,1,-2618964196.3527317
11357664,K04464.01,FALSE POSITIVE,1,-510623043.5007683
7272132,K04466.01,FALSE POSITIVE,1,-2676746300.8440123
5352640,K04467.01,FALSE POSITIVE,1,-1661655584.733507
4157052,K04468.01,FALSE POSITIVE,1,-1514976144.9104881
10006641,K04469.01,FALSE POSITIVE,1,-869555817.2894608
10815916,K04470.01,FALSE POSITIVE,1,-1574086074.3930228
8955709,K04471.01,FALSE POSITIVE,1,-598667898.0148122
7031430,K04472.01,FALSE POSITIVE,1,-2110941523.3842459
7133294,K04473.01,CONFIRMED,1,-2541878360.5929766
4381429,K04474.01,CONFIRMED,1,-2423902358.2609878
11912916,K04475.01,FALSE POSITIVE,1,-2393049546.28608
3732894,K04476.01,FALSE POSITIVE,1,-1865825949.1076474
6276791,K04477.01,FALSE POSITIVE,1,-2004679885.1646547
6276791,K04477.02,FALSE POSITIVE,2,-2257277817.5204463
8636600,K04478.01,FALSE POSITIVE,1,-1409968569.0715716
3644602,K04479.01,FALSE POSITIVE,1,-2671721739.5799403
10467714,K04480.01,FALSE POSITIVE,1,-2310233024.114069
11912941,K04481.01,FALSE POSITIVE,1,-2227520190.3394628
7778427,K04482.01,FALSE POSITIVE,1,-2316227780.1186066
6525106,K04483.01,FALSE POSITIVE,1,-2079414660.163415
9898017,K04484.01,FALSE POSITIVE,1,-2100366066.3567472
8098212,K04487.01,FALSE POSITIVE,1,-1934541877.0310838
7694615,K04489.01,FALSE POSITIVE,1,-937597621.4364762
4556468,K04491.01,CONFIRMED,1,-2632713714.189511
9222516,K04492.01,FALSE POSITIVE,1,939334685.0819706
3953173,K04493.01,FALSE POSITIVE,1,-2233208725.967909
5552562,K04495.01,FALSE POSITIVE,1,-2428322743.1457777
6186182,K04496.01,FALSE POSITIVE,1,-2521346962.4248657
12645057,K04497.01,FALSE POSITIVE,1,-2333865433.281019
4844367,K04498.01,FALSE POSITIVE,1,-2473467844.1771336
10937749,K04499.01,FALSE POSITIVE,1,-2210741361.284163
9100953,K04500.01,CONFIRMED,1,-2435676759.758145
9100953,K04500.02,FALSE POSITIVE,2,-2527354675.3445683
9100953,K04500.03,FALSE POSITIVE,3,-2506070182.5972056
8109107,K04501.01,FALSE POSITIVE,1,-2535869175.9421215
10907132,K04503.01,FALSE POSITIVE,1,-2285904063.837099
6520753,K04504.01,FALSE POSITIVE,1,-2121224446.0000658
6520753,K04504.02,FALSE POSITIVE,2,-2439860313.165285
8493354,K04505.01,FALSE POSITIVE,1,-2514350864.6519413
4545570,K04506.01,FALSE POSITIVE,1,-2213736720.4021497
5457326,K04508.01,FALSE POSITIVE,1,-1808159255.831851
11350118,K04509.01,FALSE POSITIVE,1,-2372212608.462248
11671579,K04510.01,CONFIRMED,1,-2381187907.7640047
12069414,K04512.01,FALSE POSITIVE,1,-680298983.2699881
9216775,K04513.01,CONFIRMED,1,-2058957006.5699618
9849884,K04516.01,FALSE POSITIVE,1,-1802229207.8373423
11243547,K04517.01,FALSE POSITIVE,1,-2169029694.6681
7032001,K04518.01,FALSE POSITIVE,1,-2065649449.4696314
10003058,K04519.01,FALSE POSITIVE,1,-2501878585.956533
9031703,K04520.01,FALSE POSITIVE,1,-2555031417.9689803
9577855,K04522.01,FALSE POSITIVE,1,-2197586598.5537853
8700895,K04523.01,FALSE POSITIVE,1,-2451376826.216128
5003670,K04524.01,FALSE POSITIVE,1,-2355763064.0242143
5003670,K04524.02,FALSE POSITIVE,2,-2251545528.430167
5003670,K04524.03,FALSE POSITIVE,3,-2220012327.368368
3765917,K04526.01,FALSE POSITIVE,1,-2609746584.8188972
3765917,K04526.02,FALSE POSITIVE,2,-2534104816.6850433
3438976,K04527.01,FALSE POSITIVE,1,-2334342902.6061287
7833305,K04528.01,FALSE POSITIVE,1,-2128552032.6607716
6610064,K04529.01,FALSE POSITIVE,1,-1418073341.0490155
12647577,K04530.01,FALSE POSITIVE,1,-2460282663.668909
2710623,K04532.01,FALSE POSITIVE,1,-2091399214.5234845
3330684,K04533.01,FALSE POSITIVE,1,-1727634535.7468538
7699298,K04534.01,FALSE POSITIVE,1,-1966857291.3622823
3547760,K04535.01,FALSE POSITIVE,1,-2449123580.4741864
7281484,K04536.01,FALSE POSITIVE,1,-1999575362.043443
4848115,K04537.01,FALSE POSITIVE,1,-1656487796.6249459
5991765,K04538.01,FALSE POSITIVE,1,-2274743616.967725
3962872,K04539.01,FALSE POSITIVE,1,-2651110048.973883
12108293,K04540.01,FALSE POSITIVE,1,-1757091295.7171698
5511659,K04541.01,FALSE POSITIVE,1,-2408664154.350377
5511659,K04541.02,FALSE POSITIVE,2,-2548636485.625722
9640946,K04542.01,FALSE POSITIVE,1,-1951918112.4225898
9776186,K04543.01,FALSE POSITIVE,1,-1938267922.0986187
10220950,K04544.01,FALSE POSITIVE,1,-2567064634.8992248
10140122,K04545.01,FALSE POSITIVE,1,-1346257566.9628327
5033823,K04546.01,FALSE POSITIVE,1,-2767557039.90719
10342316,K04547.01,FALSE POSITIVE,1,-2545266534.865187
3223433,K04548.01,FALSE POSITIVE,1,-2624476595.9478736
6523058,K04549.01,FALSE POSITIVE,1,-1993848399.0907323
5977470,K04550.01,CONFIRMED,1,-2561983768.8185234
11769689,K04551.01,FALSE POSITIVE,1,-2529192473.810984
6126076,K04553.01,FALSE POSITIVE,1,-2154987737.7677245
6369131,K04554.01,FALSE POSITIVE,1,-2526963584.287763
10399321,K04556.01,FALSE POSITIVE,1,-2590201156.069611
10257229,K04557.01,FALSE POSITIVE,1,-2254448989.2169485
5431027,K04558.01,FALSE POSITIVE,1,-2508003540.227397
7285673,K04559.01,FALSE POSITIVE,1,-704794157.4047556
7747457,K04561.01,CONFIRMED,1,-2352352270.377331
8652360,K04562.01,FALSE POSITIVE,1,-1986789969.0229766
8652360,K04562.02,FALSE POSITIVE,2,-1669558885.2266648
10585749,K04563.01,FALSE POSITIVE,1,-2624257365.2462635
8453851,K04565.01,FALSE POSITIVE,1,-2574334449.1791825
11650401,K04566.01,CONFIRMED,1,-2345707930.8948927
8332521,K04567.01,FALSE POSITIVE,1,-2278311070.8647304
8332521,K04567.02,FALSE POSITIVE,2,-2534128710.468408
10407086,K04568.01,FALSE POSITIVE,1,-2226880182.58259
4060229,K04570.01,FALSE POSITIVE,1,-2386097823.2766747
6761777,K04571.01,CONFIRMED,1,-2618086732.1960597
6929285,K04572.01,FALSE POSITIVE,1,-2335229927.8586626
4848321,K04573.01,FALSE POSITIVE,1,-2124558588.6918435
6522745,K04574.01,FALSE POSITIVE,1,-2577672597.1345024
9893468,K04575.01,FALSE POSITIVE,1,-2590061801.810892
10610039,K04577.01,FALSE POSITIVE,1,-2484849724.0452876
10610039,K04577.02,FALSE POSITIVE,2,-2154994351.5049844
